,station_code,capacity,station_name,latitude,longitude
1467,48003,22.0,Youri Gagarine - Karl Marx,48.78448485079149,2.35908430069685
1468,48004,21.0,Maxime Gorki - Louis Aragon,48.78909814728443,2.368387877941132
1469,48005,23.0,Eugène Varlin - Place de la Paix,48.792862,2.363093
1470,48006,18.0,Maxime Gorki - Paul Vaillant-Couturier,48.79673508795443,2.3683342337608337
1471,48008,30.0,Guy Môquet - Parvis Georges Marchais,48.79518840095975,2.35943466424942
1472,48009,30.0,République - Auguste Perret,48.78695280952244,2.3518594354391094
1473,48010,16.0,Karl Marx,48.784527937293184,2.3646667979455587
1474,48011,20.0,Epi d'Or - Chevilly,48.781109786782,2.3549050362061
1475,48012,26.0,Stalingrad - Henri Luisette,48.78363092456589,2.366935946761926
1476,51001,40.0,Gare d'Argenteuil,48.94702243680671,2.256898172199726
1477,51002,25.0,Placette Grégoire Collas,48.94342014002797,2.2487476095557213
1478,51003,30.0,Hôtel de Ville d'Argenteuil,48.946504,2.2496396
1479,51004,29.0,Général Delambre - Prebuard,48.93870344444,2.2234171606307
1480,51005,35.0,Yves Farges - Route d'Enghien,48.95756799268,2.2834496977978
1481,51007,28.0,Résistance - Romain Rolland,48.950873482371,2.2310190077797
1482,51008,38.0,Martyrs de Châteaubriant - Jean Grandel,48.951432,2.211214
1483,92001,20.0,Mairie de quartier du Plateau - Mont-Valérien,48.8799933,2.2072437
1484,92002,23.0,Théâtre des Amandiers - Palais des sports,48.892648526839,2.2136941552162
1485,92003,25.0,Chanzy - Sud-Est,48.888912037698766,2.195632159709931
1486,92004,20.0,Nanterre - Université,48.901365,2.212693
1487,92005,43.0,Gare de Nanterre Ville,48.8950295,2.1957932
1488,92006,30.0,Place Nelson Mandela,48.89787431818056,2.2182820737361912
1489,92007,22.0,Pesaro - Préfecture,48.89577046284005,2.223908342421055
1490,92008,38.0,Hôtel de Ville de Nanterre,48.89237189825042,2.205548956990242
